origin-folder,doc-name,prediction
rec.sport.baseball,105153,sci.med
rec.sport.baseball,105154,rec.motorcycles
rec.sport.baseball,105155,rec.sport.baseball
rec.sport.baseball,105156,rec.motorcycles
rec.sport.baseball,105157,rec.sport.baseball
rec.sport.baseball,105158,rec.sport.baseball
rec.sport.baseball,105159,sci.crypt
rec.sport.baseball,105160,talk.politics.guns
rec.sport.baseball,105161,rec.sport.baseball
rec.sport.baseball,105162,rec.sport.baseball
rec.sport.baseball,105163,rec.sport.hockey
rec.sport.baseball,105164,rec.sport.baseball
rec.sport.baseball,105167,soc.religion.christian
rec.sport.baseball,105168,rec.sport.hockey
rec.sport.baseball,105169,rec.sport.baseball
rec.sport.baseball,105299,rec.motorcycles
rec.sport.baseball,105400,rec.sport.baseball
rec.sport.baseball,105401,rec.motorcycles
rec.sport.baseball,105466,misc.forsale
rec.sport.baseball,105989,rec.sport.baseball
rec.sport.baseball,105990,soc.religion.christian
rec.sport.hockey,54239,rec.sport.baseball
rec.sport.hockey,54240,rec.sport.hockey
rec.sport.hockey,54241,rec.sport.hockey
rec.sport.hockey,54242,rec.sport.hockey
rec.sport.hockey,54243,rec.sport.hockey
rec.sport.hockey,54244,rec.sport.hockey
rec.sport.hockey,54245,rec.sport.baseball
rec.sport.hockey,54246,rec.sport.baseball
rec.sport.hockey,54247,rec.sport.hockey
rec.sport.hockey,54248,rec.sport.hockey
rec.sport.hockey,54249,rec.sport.baseball
rec.sport.hockey,54250,rec.sport.hockey
rec.sport.hockey,54251,rec.sport.baseball
rec.sport.hockey,54252,rec.sport.hockey
rec.sport.hockey,54253,rec.sport.hockey
rec.sport.hockey,54254,rec.autos
rec.sport.hockey,54255,rec.sport.hockey
rec.sport.hockey,54256,rec.sport.hockey
rec.sport.hockey,54257,rec.sport.hockey
rec.sport.hockey,54258,rec.sport.hockey
rec.sport.hockey,54259,rec.sport.baseball
rec.sport.hockey,54260,rec.sport.hockey
rec.sport.hockey,54261,rec.sport.hockey
rec.sport.hockey,54262,rec.sport.hockey
rec.sport.hockey,54263,rec.sport.hockey
rec.sport.hockey,54264,rec.sport.baseball
rec.sport.hockey,54272,rec.sport.baseball
rec.sport.hockey,54273,rec.sport.hockey
rec.sport.hockey,54274,rec.sport.hockey
rec.sport.hockey,54275,rec.motorcycles
rec.sport.hockey,54283,rec.sport.hockey
rec.sport.hockey,54284,rec.sport.baseball
rec.sport.hockey,54285,rec.sport.hockey
rec.sport.hockey,54286,rec.sport.hockey
rec.sport.hockey,54287,rec.sport.hockey
rec.sport.hockey,54288,rec.sport.baseball
rec.sport.hockey,54289,rec.sport.hockey
rec.sport.hockey,54290,rec.sport.hockey
rec.sport.hockey,54291,rec.sport.baseball
rec.sport.hockey,54292,rec.sport.baseball
rec.sport.hockey,54293,rec.sport.hockey
rec.sport.hockey,54294,rec.sport.hockey
rec.sport.hockey,54295,rec.sport.hockey
rec.sport.hockey,54296,rec.sport.hockey
rec.sport.hockey,54297,rec.sport.baseball
rec.sport.hockey,54298,rec.sport.hockey
rec.sport.hockey,54299,rec.sport.hockey
rec.sport.hockey,54300,rec.sport.hockey
rec.sport.hockey,54301,rec.sport.hockey
rec.sport.hockey,54302,rec.sport.baseball
rec.sport.hockey,54303,rec.sport.baseball
rec.sport.hockey,54304,rec.sport.hockey
rec.sport.hockey,54305,rec.sport.hockey
rec.sport.hockey,54306,rec.sport.hockey
rec.sport.hockey,54307,rec.sport.hockey
rec.sport.hockey,54308,rec.sport.hockey
rec.sport.hockey,54309,rec.sport.hockey
rec.sport.hockey,54358,rec.sport.hockey
rec.sport.hockey,54359,rec.sport.hockey
rec.sport.hockey,54360,rec.sport.hockey
rec.sport.hockey,54361,rec.sport.hockey
rec.sport.hockey,54364,rec.sport.hockey
rec.sport.hockey,54365,rec.sport.hockey
rec.sport.hockey,54366,rec.sport.hockey
rec.sport.hockey,54367,rec.sport.hockey
rec.sport.hockey,54478,rec.sport.hockey
rec.sport.hockey,54479,rec.sport.hockey
rec.sport.hockey,54507,rec.sport.hockey
rec.sport.hockey,54508,rec.sport.baseball
rec.sport.hockey,54509,rec.sport.hockey
rec.sport.hockey,54510,rec.sport.baseball
rec.sport.hockey,54511,rec.sport.hockey
rec.sport.hockey,54512,rec.sport.hockey
rec.sport.hockey,54513,rec.sport.hockey
rec.sport.hockey,54514,sci.med
rec.sport.hockey,54515,rec.sport.hockey
rec.sport.hockey,54516,misc.forsale
rec.sport.hockey,54517,soc.religion.christian
rec.sport.hockey,54518,alt.atheism
rec.sport.hockey,54519,rec.sport.baseball
rec.sport.hockey,54520,rec.sport.hockey
rec.sport.hockey,54521,rec.sport.baseball
rec.sport.hockey,54522,sci.space
rec.sport.hockey,54523,rec.sport.hockey
rec.sport.hockey,54524,rec.sport.baseball
rec.sport.hockey,54525,rec.sport.hockey
rec.sport.hockey,54526,talk.politics.guns
rec.sport.hockey,54527,rec.sport.hockey
rec.sport.hockey,54528,rec.sport.hockey
rec.sport.hockey,54529,rec.sport.baseball
rec.sport.hockey,54530,rec.sport.hockey
rec.sport.hockey,54531,rec.sport.hockey
rec.sport.hockey,54532,rec.sport.baseball
rec.sport.hockey,54533,rec.sport.hockey
rec.sport.hockey,54534,rec.sport.baseball
rec.sport.hockey,54535,soc.religion.christian
rec.sport.hockey,54536,rec.sport.hockey
rec.sport.hockey,54537,rec.sport.baseball
rec.sport.hockey,54538,rec.sport.hockey
rec.sport.hockey,54539,rec.sport.baseball
rec.sport.hockey,54540,rec.sport.hockey
rec.sport.hockey,54541,rec.sport.baseball
rec.sport.hockey,54542,rec.sport.baseball
rec.sport.hockey,54543,rec.sport.baseball
rec.sport.hockey,54544,rec.sport.hockey
rec.sport.hockey,54545,rec.sport.hockey
rec.sport.hockey,54546,talk.politics.guns
rec.sport.hockey,54547,rec.sport.hockey
rec.sport.hockey,54548,rec.sport.baseball
rec.sport.hockey,54549,rec.sport.baseball
rec.sport.hockey,54550,rec.sport.hockey
rec.sport.hockey,54551,rec.sport.hockey
rec.sport.hockey,54552,rec.sport.baseball
rec.sport.hockey,54553,rec.sport.hockey
rec.sport.hockey,54554,rec.sport.hockey
rec.sport.hockey,54555,rec.sport.hockey
rec.sport.hockey,54556,rec.sport.baseball
rec.sport.hockey,54557,rec.sport.baseball
rec.sport.hockey,54562,rec.sport.hockey
rec.sport.hockey,54563,rec.sport.hockey
rec.sport.hockey,54564,rec.sport.hockey
rec.sport.hockey,54704,rec.motorcycles
rec.sport.hockey,54705,rec.sport.hockey
rec.sport.hockey,54706,rec.sport.hockey
rec.sport.hockey,54707,rec.sport.hockey
rec.sport.hockey,54708,rec.sport.hockey
rec.sport.hockey,54709,rec.sport.hockey
rec.sport.hockey,54710,rec.sport.hockey
rec.sport.hockey,54711,rec.sport.hockey
rec.sport.hockey,54712,rec.sport.hockey
rec.sport.hockey,54714,comp.graphics
rec.sport.hockey,54715,rec.sport.hockey
rec.sport.hockey,54716,rec.sport.hockey
rec.sport.hockey,54717,rec.sport.baseball
rec.sport.hockey,54718,rec.sport.hockey
rec.sport.hockey,54719,rec.sport.hockey
rec.sport.hockey,54720,rec.sport.hockey
rec.sport.hockey,54721,rec.sport.hockey
rec.sport.hockey,54722,rec.sport.hockey
rec.sport.hockey,54723,rec.sport.hockey
rec.sport.hockey,54724,rec.sport.baseball
rec.sport.hockey,54725,soc.religion.christian
rec.sport.hockey,54726,rec.sport.hockey
rec.sport.hockey,54727,rec.sport.hockey
rec.sport.hockey,54728,rec.sport.baseball
rec.sport.hockey,54729,rec.sport.hockey
rec.sport.hockey,54730,rec.sport.hockey
rec.sport.hockey,54731,rec.sport.hockey
rec.sport.hockey,54732,rec.sport.baseball
rec.sport.hockey,54733,talk.politics.mideast
rec.sport.hockey,54734,rec.sport.baseball
rec.sport.hockey,54735,alt.atheism
rec.sport.hockey,54736,rec.sport.hockey
rec.sport.hockey,54737,rec.sport.hockey
rec.sport.hockey,54738,rec.sport.hockey
rec.sport.hockey,54739,rec.sport.baseball
rec.sport.hockey,54740,rec.sport.hockey
rec.sport.hockey,54741,rec.sport.hockey
rec.sport.hockey,54742,rec.sport.baseball
rec.sport.hockey,54743,rec.sport.hockey
rec.sport.hockey,54744,rec.sport.hockey
rec.sport.hockey,54745,rec.sport.hockey
rec.sport.hockey,54746,rec.sport.hockey
rec.sport.hockey,54747,rec.sport.hockey
rec.sport.hockey,54748,rec.sport.hockey
rec.sport.hockey,54749,rec.sport.hockey
rec.sport.hockey,54750,rec.sport.hockey
rec.sport.hockey,54751,rec.sport.hockey
rec.sport.hockey,54752,rec.sport.hockey
rec.sport.hockey,54753,talk.politics.mideast
rec.sport.hockey,54754,rec.sport.hockey
rec.sport.hockey,54755,rec.sport.baseball
rec.sport.hockey,54756,rec.sport.hockey
rec.sport.hockey,54757,sci.crypt
rec.sport.hockey,54758,misc.forsale
rec.sport.hockey,54759,rec.sport.hockey
rec.sport.hockey,54760,rec.sport.hockey
rec.sport.hockey,54761,rec.sport.hockey
rec.sport.hockey,54762,rec.sport.hockey
rec.sport.hockey,54763,rec.sport.baseball
rec.sport.hockey,54764,rec.sport.hockey
rec.sport.hockey,54765,rec.sport.baseball
rec.sport.hockey,54766,rec.sport.hockey
rec.sport.hockey,54767,rec.sport.hockey
rec.sport.hockey,54768,rec.sport.baseball
rec.sport.hockey,54769,rec.sport.hockey
rec.sport.hockey,54770,rec.sport.baseball
rec.sport.hockey,54771,rec.sport.hockey
rec.sport.hockey,54772,rec.sport.hockey
rec.sport.hockey,54773,rec.sport.hockey
rec.sport.hockey,54774,rec.sport.hockey
rec.sport.hockey,54775,rec.sport.baseball
rec.sport.hockey,54776,rec.sport.hockey
rec.sport.hockey,54777,rec.sport.hockey
rec.sport.hockey,54778,rec.sport.hockey
rec.sport.hockey,54779,rec.sport.hockey
rec.sport.hockey,54780,rec.sport.hockey
rec.sport.hockey,54896,rec.sport.hockey
rec.sport.hockey,54897,rec.sport.hockey
rec.sport.hockey,54900,sci.med
rec.sport.hockey,55022,rec.sport.hockey
sci.crypt,15944,sci.crypt
sci.crypt,15945,sci.crypt
sci.crypt,15946,sci.crypt
sci.crypt,15947,sci.electronics
sci.crypt,15948,sci.space
sci.crypt,15949,comp.sys.mac.hardware
sci.crypt,15950,sci.crypt
sci.crypt,15951,misc.forsale
sci.crypt,15952,comp.graphics
sci.crypt,15953,sci.crypt
sci.crypt,15954,sci.med
sci.crypt,15955,sci.crypt
sci.crypt,15956,sci.crypt
sci.crypt,15957,sci.crypt
sci.crypt,15958,sci.crypt
sci.crypt,15959,sci.med
sci.crypt,15960,sci.crypt
sci.crypt,15961,sci.crypt
sci.crypt,15962,sci.crypt
sci.crypt,15963,sci.crypt
sci.crypt,15964,sci.space
sci.crypt,15965,sci.crypt
sci.crypt,15966,sci.crypt
sci.crypt,15967,sci.space
sci.crypt,15968,sci.crypt
sci.crypt,15969,sci.crypt
sci.crypt,15970,sci.crypt
sci.crypt,15971,sci.med
sci.crypt,15972,sci.crypt
sci.crypt,15973,sci.crypt
sci.crypt,15974,talk.politics.guns
sci.crypt,15975,sci.crypt
sci.crypt,15976,sci.crypt
sci.crypt,15977,sci.electronics
sci.crypt,15978,sci.crypt
sci.crypt,15980,sci.crypt
sci.crypt,15981,sci.crypt
sci.crypt,15982,sci.electronics
sci.crypt,15983,sci.crypt
sci.crypt,15984,rec.autos
sci.crypt,15985,sci.crypt
sci.crypt,15986,soc.religion.christian
sci.crypt,15987,comp.os.ms-windows.misc
sci.crypt,15988,sci.electronics
sci.crypt,15989,soc.religion.christian
sci.crypt,15990,sci.crypt
sci.crypt,15991,sci.crypt
sci.crypt,15992,sci.electronics
sci.crypt,15993,sci.crypt
sci.crypt,15994,sci.crypt
sci.crypt,15995,sci.crypt
sci.crypt,15996,sci.med
sci.crypt,15997,sci.crypt
sci.crypt,15998,sci.crypt
sci.crypt,15999,sci.crypt
sci.crypt,16000,sci.crypt
sci.crypt,16001,sci.crypt
sci.crypt,16002,talk.politics.guns
sci.crypt,16003,sci.crypt
sci.crypt,16004,comp.os.ms-windows.misc
sci.crypt,16005,sci.space
sci.crypt,16006,sci.crypt
sci.crypt,16007,sci.crypt
sci.crypt,16008,soc.religion.christian
sci.crypt,16009,sci.crypt
sci.crypt,16010,soc.religion.christian
sci.crypt,16011,sci.crypt
sci.crypt,16012,alt.atheism
sci.crypt,16013,sci.crypt
sci.crypt,16014,sci.crypt
sci.crypt,16015,sci.space
sci.crypt,16016,sci.crypt
sci.crypt,16017,sci.crypt
sci.crypt,16018,sci.crypt
sci.crypt,16019,sci.crypt
sci.crypt,16020,sci.crypt
sci.crypt,16021,comp.graphics
sci.crypt,16022,sci.crypt
sci.crypt,16023,talk.politics.mideast
sci.crypt,16024,sci.crypt
sci.crypt,16025,sci.crypt
sci.crypt,16026,sci.electronics
sci.crypt,16028,sci.crypt
sci.crypt,16029,misc.forsale
sci.crypt,16030,sci.space
sci.crypt,16031,sci.crypt
sci.crypt,16032,sci.med
sci.crypt,16033,sci.crypt
sci.crypt,16034,talk.politics.guns
sci.crypt,16035,sci.crypt
sci.crypt,16036,sci.crypt
sci.crypt,16037,sci.med
sci.crypt,16038,sci.med
sci.crypt,16039,sci.crypt
sci.crypt,16040,comp.os.ms-windows.misc
sci.crypt,16041,sci.crypt
sci.crypt,16042,comp.sys.mac.hardware
sci.crypt,16043,sci.crypt
sci.crypt,16044,comp.graphics
sci.crypt,16045,sci.space
sci.crypt,16046,sci.crypt
sci.crypt,16047,sci.crypt
sci.crypt,16048,talk.politics.guns
sci.crypt,16049,misc.forsale
sci.crypt,16050,sci.crypt
sci.crypt,16051,talk.politics.guns
sci.crypt,16052,sci.crypt
sci.crypt,16053,sci.crypt
sci.crypt,16054,sci.space
sci.crypt,16055,sci.crypt
sci.crypt,16056,sci.crypt
sci.crypt,16057,sci.med
sci.crypt,16058,comp.sys.mac.hardware
sci.crypt,16059,sci.med
sci.crypt,16060,sci.crypt
sci.crypt,16061,sci.med
sci.crypt,16062,comp.graphics
sci.crypt,16063,sci.med
sci.crypt,16064,rec.sport.baseball
sci.crypt,16065,sci.crypt
sci.crypt,16066,sci.crypt
sci.crypt,16067,sci.crypt
sci.crypt,16068,sci.crypt
sci.crypt,16069,comp.graphics
sci.crypt,16070,sci.crypt
sci.crypt,16071,sci.crypt
sci.crypt,16073,sci.crypt
sci.crypt,16074,sci.crypt
sci.crypt,16075,sci.crypt
sci.crypt,16076,sci.space
sci.crypt,16077,sci.crypt
sci.crypt,16078,sci.crypt
sci.crypt,16079,sci.med
sci.crypt,16080,talk.politics.guns
sci.crypt,16081,talk.politics.guns
sci.crypt,16082,sci.crypt
sci.crypt,16083,sci.med
sci.crypt,16084,sci.crypt
sci.crypt,16085,sci.crypt
sci.crypt,16086,sci.crypt
sci.crypt,16087,sci.crypt
sci.crypt,16088,sci.space
sci.crypt,16089,soc.religion.christian
sci.crypt,16092,sci.crypt
sci.crypt,16101,sci.crypt
sci.crypt,16102,sci.crypt
sci.crypt,16105,sci.crypt
sci.crypt,16115,comp.windows.x
sci.crypt,16117,sci.crypt
sci.crypt,16118,sci.crypt
sci.crypt,16119,sci.crypt
sci.crypt,16120,sci.crypt
sci.crypt,16121,soc.religion.christian
sci.crypt,16122,talk.politics.mideast
sci.crypt,16123,talk.politics.mideast
sci.crypt,16124,sci.crypt
sci.crypt,16125,sci.crypt
sci.crypt,16126,sci.crypt
sci.crypt,16127,sci.crypt
sci.crypt,16128,sci.crypt
sci.crypt,16129,sci.crypt
sci.crypt,16130,sci.crypt
sci.crypt,16131,sci.crypt
sci.crypt,16132,comp.graphics
sci.crypt,16133,sci.space
sci.crypt,16134,sci.crypt
sci.crypt,16135,sci.electronics
sci.crypt,16136,sci.crypt
sci.crypt,16137,talk.politics.mideast
sci.crypt,16138,soc.religion.christian
sci.crypt,16139,sci.crypt
sci.crypt,16140,talk.politics.guns
sci.crypt,16141,comp.windows.x
sci.crypt,16142,comp.graphics
sci.crypt,16143,misc.forsale
sci.crypt,16144,talk.politics.guns
sci.crypt,16145,sci.crypt
sci.crypt,16146,sci.crypt
sci.crypt,16147,sci.med
sci.crypt,16148,sci.crypt
sci.crypt,16149,sci.crypt
sci.crypt,16150,sci.space
sci.crypt,16151,sci.crypt
sci.crypt,16152,sci.crypt
sci.crypt,16165,sci.crypt
sci.crypt,16279,sci.crypt
sci.crypt,16344,sci.crypt
sci.crypt,16345,sci.crypt
sci.crypt,16347,talk.politics.guns
sci.crypt,16348,sci.electronics
sci.crypt,16351,sci.space
sci.crypt,16352,sci.crypt
sci.crypt,16353,sci.med
sci.crypt,16354,sci.crypt
sci.crypt,16355,sci.crypt
sci.crypt,16356,sci.space
sci.crypt,16357,sci.med
sci.crypt,16358,sci.crypt
sci.crypt,16359,sci.crypt
sci.electronics,54186,sci.electronics
sci.electronics,54187,soc.religion.christian
sci.electronics,54188,sci.med
sci.electronics,54189,sci.electronics
sci.electronics,54190,rec.autos
sci.electronics,54191,comp.graphics
sci.electronics,54192,comp.graphics
sci.electronics,54193,comp.graphics
sci.electronics,54194,sci.space
sci.electronics,54195,comp.sys.ibm.pc.hardware
sci.electronics,54196,rec.motorcycles
sci.electronics,54197,sci.electronics
sci.electronics,54198,comp.graphics
sci.electronics,54199,sci.electronics
sci.electronics,54200,comp.sys.mac.hardware
sci.electronics,54201,sci.electronics
sci.electronics,54202,comp.graphics
sci.electronics,54203,rec.autos
sci.electronics,54204,sci.electronics
sci.electronics,54205,sci.electronics
sci.electronics,54206,sci.med
sci.electronics,54207,sci.electronics
sci.electronics,54208,sci.space
sci.electronics,54209,misc.forsale
sci.electronics,54210,comp.sys.mac.hardware
sci.electronics,54211,rec.motorcycles
sci.electronics,54212,comp.sys.mac.hardware
sci.electronics,54213,sci.crypt
sci.electronics,54214,sci.electronics
sci.electronics,54215,sci.electronics
sci.electronics,54216,comp.sys.ibm.pc.hardware
sci.electronics,54217,sci.space
sci.electronics,54218,comp.sys.mac.hardware
sci.electronics,54219,sci.crypt
sci.electronics,54220,sci.electronics
sci.electronics,54221,sci.electronics
sci.electronics,54222,comp.sys.mac.hardware
sci.electronics,54223,sci.med
sci.electronics,54224,comp.sys.mac.hardware
sci.electronics,54225,sci.space
sci.electronics,54226,comp.os.ms-windows.misc
sci.electronics,54227,comp.graphics
sci.electronics,54228,comp.sys.mac.hardware
sci.electronics,54229,comp.graphics
sci.electronics,54230,sci.med
sci.electronics,54231,comp.sys.mac.hardware
sci.electronics,54232,comp.graphics
sci.electronics,54233,comp.sys.ibm.pc.hardware
sci.electronics,54234,comp.sys.mac.hardware
sci.electronics,54235,comp.os.ms-windows.misc
sci.electronics,54236,comp.graphics
sci.electronics,54237,sci.electronics
sci.electronics,54238,comp.graphics
sci.electronics,54239,sci.crypt
sci.electronics,54240,comp.graphics
sci.electronics,54241,misc.forsale
sci.electronics,54242,comp.sys.mac.hardware
sci.electronics,54243,sci.med
sci.electronics,54244,comp.sys.mac.hardware
sci.electronics,54245,rec.motorcycles
sci.electronics,54246,sci.electronics
sci.electronics,54247,comp.sys.mac.hardware
sci.electronics,54248,rec.motorcycles
sci.electronics,54249,comp.graphics
sci.electronics,54250,sci.med
sci.electronics,54251,sci.space
sci.electronics,54252,sci.med
sci.electronics,54253,comp.os.ms-windows.misc
sci.electronics,54254,sci.med
sci.electronics,54255,comp.sys.ibm.pc.hardware
sci.electronics,54256,sci.electronics
sci.electronics,54257,comp.os.ms-windows.misc
sci.electronics,54258,sci.med
sci.electronics,54259,comp.graphics
sci.electronics,54260,sci.med
sci.electronics,54261,comp.os.ms-windows.misc
sci.electronics,54262,comp.graphics
sci.electronics,54263,sci.electronics
sci.electronics,54264,misc.forsale
sci.electronics,54265,comp.graphics
sci.electronics,54266,comp.graphics
sci.electronics,54267,comp.os.ms-windows.misc
sci.electronics,54268,comp.sys.mac.hardware
sci.electronics,54269,rec.motorcycles
sci.electronics,54270,rec.autos
sci.electronics,54271,comp.graphics
sci.electronics,54272,rec.autos
sci.electronics,54273,comp.graphics
sci.electronics,54274,comp.sys.mac.hardware
sci.electronics,54275,sci.med
sci.electronics,54276,sci.space
sci.electronics,54277,comp.graphics
sci.electronics,54278,comp.graphics
sci.electronics,54279,sci.electronics
sci.electronics,54280,sci.space
sci.electronics,54281,rec.motorcycles
sci.electronics,54282,comp.graphics
sci.electronics,54283,comp.graphics
sci.electronics,54284,rec.autos
sci.electronics,54285,rec.autos
sci.electronics,54286,comp.graphics
sci.electronics,54287,talk.politics.misc
sci.electronics,54288,soc.religion.christian
sci.electronics,54289,sci.med
sci.electronics,54290,sci.electronics
sci.electronics,54291,sci.electronics
sci.electronics,54292,sci.electronics
sci.electronics,54293,sci.electronics
sci.electronics,54294,talk.politics.misc
sci.electronics,54295,comp.sys.ibm.pc.hardware
sci.electronics,54296,comp.os.ms-windows.misc
sci.electronics,54297,comp.sys.mac.hardware
sci.electronics,54298,comp.sys.ibm.pc.hardware
sci.electronics,54299,comp.graphics
sci.electronics,54300,sci.electronics
sci.electronics,54301,sci.med
sci.electronics,54302,comp.sys.ibm.pc.hardware
sci.electronics,54303,comp.graphics
sci.electronics,54304,comp.os.ms-windows.misc
sci.electronics,54305,comp.sys.mac.hardware
sci.electronics,54306,sci.med
sci.electronics,54307,sci.med
sci.electronics,54308,sci.electronics
sci.electronics,54309,sci.electronics
sci.electronics,54310,comp.os.ms-windows.misc
sci.electronics,54311,comp.os.ms-windows.misc
sci.electronics,54312,comp.os.ms-windows.misc
sci.electronics,54313,comp.os.ms-windows.misc
sci.electronics,54314,comp.os.ms-windows.misc
sci.electronics,54315,comp.sys.mac.hardware
sci.electronics,54316,comp.os.ms-windows.misc
sci.electronics,54317,sci.med
sci.electronics,54318,sci.med
sci.electronics,54319,comp.graphics
sci.electronics,54320,talk.politics.misc
sci.electronics,54321,comp.graphics
sci.electronics,54322,sci.electronics
sci.electronics,54323,sci.space
sci.electronics,54324,comp.graphics
sci.electronics,54325,sci.med
sci.electronics,54326,talk.politics.guns
sci.electronics,54327,comp.windows.x
sci.electronics,54328,sci.crypt
sci.electronics,54329,sci.space
sci.electronics,54330,sci.crypt
sci.electronics,54331,sci.electronics
sci.electronics,54332,sci.med
sci.electronics,54333,sci.med
sci.electronics,54334,sci.electronics
sci.electronics,54335,sci.crypt
sci.electronics,54336,comp.sys.ibm.pc.hardware
sci.electronics,54337,sci.med
sci.electronics,54338,sci.electronics
sci.electronics,54339,sci.space
sci.electronics,54340,sci.electronics
sci.electronics,54341,misc.forsale
sci.electronics,54342,sci.electronics
sci.electronics,54343,sci.electronics
sci.electronics,54344,rec.autos
sci.electronics,54345,sci.electronics
sci.electronics,54346,talk.politics.misc
sci.electronics,54347,sci.electronics
sci.electronics,54348,comp.sys.mac.hardware
sci.electronics,54349,sci.space
sci.electronics,54350,comp.sys.mac.hardware
sci.electronics,54351,sci.space
sci.electronics,54352,comp.sys.mac.hardware
sci.electronics,54353,comp.sys.mac.hardware
sci.electronics,54473,rec.autos
sci.electronics,54474,sci.electronics
sci.electronics,54477,comp.sys.ibm.pc.hardware
sci.electronics,54478,sci.space
sci.electronics,54479,sci.electronics
sci.electronics,54480,talk.politics.guns
sci.electronics,54481,sci.electronics
sci.electronics,54482,comp.graphics
sci.electronics,54483,comp.graphics
sci.electronics,54484,sci.electronics
sci.electronics,54485,comp.os.ms-windows.misc
sci.electronics,54486,talk.politics.guns
sci.electronics,54487,sci.electronics
sci.electronics,54488,sci.electronics
sci.electronics,54489,sci.electronics
sci.electronics,54490,sci.electronics
sci.electronics,54491,sci.electronics
sci.electronics,54492,sci.space
sci.electronics,54493,sci.electronics
sci.electronics,54494,sci.electronics
sci.electronics,54495,rec.autos
sci.electronics,54496,rec.motorcycles
sci.electronics,54497,sci.electronics
sci.electronics,54498,rec.motorcycles
sci.electronics,54499,sci.space
sci.electronics,54500,comp.graphics
sci.electronics,54501,sci.electronics
sci.electronics,54502,misc.forsale
sci.electronics,54503,sci.electronics
sci.med,59439,sci.space
sci.med,59441,sci.med
sci.med,59442,comp.os.ms-windows.misc
sci.med,59443,sci.med
sci.med,59444,sci.med
sci.med,59445,sci.med
sci.med,59446,sci.med
sci.med,59447,talk.politics.guns
sci.med,59448,sci.med
sci.med,59449,sci.med
sci.med,59450,rec.motorcycles
sci.med,59451,rec.autos
sci.med,59452,sci.med
sci.med,59453,sci.space
sci.med,59454,sci.med
sci.med,59455,comp.os.ms-windows.misc
sci.med,59456,sci.med
sci.med,59457,soc.religion.christian
sci.med,59458,sci.med
sci.med,59459,soc.religion.christian
sci.med,59460,soc.religion.christian
sci.med,59461,sci.med
sci.med,59462,soc.religion.christian
sci.med,59463,sci.med
sci.med,59464,sci.med
sci.med,59465,rec.motorcycles
sci.med,59466,comp.graphics
sci.med,59467,soc.religion.christian
sci.med,59468,soc.religion.christian
sci.med,59469,talk.politics.mideast
sci.med,59470,soc.religion.christian
sci.med,59471,sci.med
sci.med,59472,soc.religion.christian
sci.med,59473,rec.motorcycles
sci.med,59474,sci.med
sci.med,59475,sci.med
sci.med,59476,rec.motorcycles
sci.med,59477,sci.space
sci.med,59478,soc.religion.christian
sci.med,59479,talk.politics.guns
sci.med,59480,sci.med
sci.med,59481,sci.space
sci.med,59482,soc.religion.christian
sci.med,59483,talk.politics.mideast
sci.med,59484,sci.med
sci.med,59485,sci.electronics
sci.med,59486,sci.med
sci.med,59487,rec.autos
sci.med,59488,sci.med
sci.med,59489,sci.electronics
sci.med,59490,sci.med
sci.med,59491,sci.med
sci.med,59492,alt.atheism
sci.med,59493,sci.med
sci.med,59494,sci.med
sci.med,59496,sci.med
sci.med,59497,sci.med
sci.med,59498,soc.religion.christian
sci.med,59499,soc.religion.christian
sci.med,59500,sci.space
sci.med,59501,sci.med
sci.med,59502,rec.motorcycles
sci.med,59503,sci.electronics
sci.med,59504,sci.med
sci.med,59505,talk.politics.guns
sci.med,59506,comp.graphics
sci.med,59507,rec.sport.hockey
sci.med,59508,rec.motorcycles
sci.med,59509,sci.med
sci.med,59510,rec.sport.baseball
sci.med,59511,talk.politics.guns
sci.med,59512,sci.med
sci.med,59513,comp.graphics
sci.med,59514,sci.med
sci.med,59516,sci.med
sci.med,59517,sci.med
sci.med,59518,soc.religion.christian
sci.med,59519,rec.motorcycles
sci.med,59520,rec.motorcycles
sci.med,59521,sci.med
sci.med,59522,sci.space
sci.med,59523,sci.med
sci.med,59524,sci.crypt
sci.med,59525,sci.med
sci.med,59526,rec.motorcycles
sci.med,59527,soc.religion.christian
sci.med,59528,sci.med
sci.med,59529,sci.med
sci.med,59530,rec.autos
sci.med,59531,soc.religion.christian
sci.med,59532,soc.religion.christian
sci.med,59533,sci.electronics
sci.med,59534,comp.sys.ibm.pc.hardware
sci.med,59535,comp.graphics
sci.med,59536,sci.med
sci.med,59537,sci.med
sci.med,59538,sci.med
sci.med,59539,rec.motorcycles
sci.med,59540,sci.space
sci.med,59541,sci.med
sci.med,59542,sci.med
sci.med,59543,rec.autos
sci.med,59544,sci.med
sci.med,59545,sci.crypt
sci.med,59546,rec.autos
sci.med,59547,alt.atheism
sci.med,59548,soc.religion.christian
sci.med,59549,sci.med
sci.med,59550,sci.med
sci.med,59551,sci.space
sci.med,59552,comp.graphics
sci.med,59553,sci.med
sci.med,59554,talk.politics.mideast
sci.med,59555,sci.med
sci.med,59556,sci.space
sci.med,59557,sci.med
sci.med,59558,sci.med
sci.med,59559,sci.med
sci.med,59560,sci.med
sci.med,59561,sci.med
sci.med,59562,sci.med
sci.med,59563,rec.motorcycles
sci.med,59564,rec.motorcycles
sci.med,59565,sci.med
sci.med,59566,sci.med
sci.med,59567,sci.space
sci.med,59568,sci.med
sci.med,59569,sci.space
sci.med,59570,sci.med
